request,response,result
10 54 00 00 00 06 01 04 00 00 00 64 ,10 54 00 00 00 CB 01 04 C8 01 CF 01 63 01 F9 01 67 01 F9 FF 9A 01 F9 00 C0 01 F9 01 BF 01 F9 01 6B 02 20 01 F9 80 A3 01 BA 80 AB 00 C6 01 25 01 F9 01 F9 01 5B 01 5F 01 6A 01 F9 01 44 01 F9 01 C2 01 F9 80 F5 04 88 01 F9 0C 19 04 1D 01 F9 04 F1 01 F9 01 76 01 F9 01 EA 01 F9 59 7B 01 F9 01 97 01 F9 02 6E 80 9B 01 F9 80 96 01 F9 80 F9 F4 48 01 F9 01 F9 01 F9 01 F9 03 B5 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 80 EC 01 F9 01 9C 01 C8 01 F9 01 45 01 F9 81 2A 01 C7 01 2A 01 F9 F4 4B 01 36 01 F9 01 F9 01 F9 01 F9 80 E7 01 F9 01 BA FF C5 01 F9 80 F0 01 F9 01 BF 01 F9 01 CC 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 ,01 CF 01 63 01 F9 01 67 01 F9 FF 9A 01 F9 00 C0 01 F9 01 BF 01 F9 01 6B 02 20 01 F9 80 A3 01 BA 80 AB 00 C6 01 25 01 F9 01 F9 01 5B 01 5F 01 6A 01 F9 01 44 01 F9 01 C2 01 F9 80 F5 04 88 01 F9 0C 19 04 1D 01 F9 04 F1 01 F9 01 76 01 F9 01 EA 01 F9 59 7B 01 F9 01 97 01 F9 02 6E 80 9B 01 F9 80 96 01 F9 80 F9 F4 48 01 F9 01 F9 01 F9 01 F9 03 B5 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 80 EC 01 F9 01 9C 01 C8 01 F9 01 45 01 F9 81 2A 01 C7 01 2A 01 F9 F4 4B 01 36 01 F9 01 F9 01 F9 01 F9 80 E7 01 F9 01 BA FF C5 01 F9 80 F0 01 F9 01 BF 01 F9 01 CC 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 01 F9 
10 55 00 00 00 06 01 04 00 00 00 64 ,10 55 00 00 00 CB 01 04 C8 01 D0 01 64 01 FA 01 68 01 FA FF 9B 01 FA 00 C1 01 FA 01 C0 01 FA 01 6C 02 21 01 FA 80 A4 01 BB 80 AC 00 C7 01 26 01 FA 01 FA 01 5C 01 60 01 6B 01 FA 01 45 01 FA 01 C3 01 FA 80 F6 04 89 01 FA 0C 1A 04 1E 01 FA 04 F2 01 FA 01 77 01 FA 01 EB 01 FA 59 7C 01 FA 01 98 01 FA 02 6F 80 9C 01 FA 80 97 01 FA 80 FA F4 49 01 FA 01 FA 01 FA 01 FA 03 B6 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 80 ED 01 FA 01 9D 01 C9 01 FA 01 46 01 FA 81 2B 01 C8 01 2B 01 FA F4 4C 01 37 01 FA 01 FA 01 FA 01 FA 80 E8 01 FA 01 BB FF C6 01 FA 80 F1 01 FA 01 C0 01 FA 01 CD 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA ,01 D0 01 64 01 FA 01 68 01 FA FF 9B 01 FA 00 C1 01 FA 01 C0 01 FA 01 6C 02 21 01 FA 80 A4 01 BB 80 AC 00 C7 01 26 01 FA 01 FA 01 5C 01 60 01 6B 01 FA 01 45 01 FA 01 C3 01 FA 80 F6 04 89 01 FA 0C 1A 04 1E 01 FA 04 F2 01 FA 01 77 01 FA 01 EB 01 FA 59 7C 01 FA 01 98 01 FA 02 6F 80 9C 01 FA 80 97 01 FA 80 FA F4 49 01 FA 01 FA 01 FA 01 FA 03 B6 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 80 ED 01 FA 01 9D 01 C9 01 FA 01 46 01 FA 81 2B 01 C8 01 2B 01 FA F4 4C 01 37 01 FA 01 FA 01 FA 01 FA 80 E8 01 FA 01 BB FF C6 01 FA 80 F1 01 FA 01 C0 01 FA 01 CD 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 01 FA 
10 56 00 00 00 06 01 04 00 00 00 64 ,10 56 00 00 00 CB 01 04 C8 01 D1 01 65 01 FB 01 69 01 FB FF 9C 01 FB 00 C2 01 FB 01 C1 01 FB 01 6D 02 22 01 FB 80 A5 01 BC 80 AD 00 C8 01 27 01 FB 01 FB 01 5D 01 61 01 6C 01 FB 01 46 01 FB 01 C4 01 FB 80 F7 04 8A 01 FB 0C 1B 04 1F 01 FB 04 F3 01 FB 01 78 01 FB 01 EC 01 FB 59 7D 01 FB 01 99 01 FB 02 70 80 9D 01 FB 80 98 01 FB 80 FB F4 4A 01 FB 01 FB 01 FB 01 FB 03 B7 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 80 EE 01 FB 01 9E 01 CA 01 FB 01 47 01 FB 81 2C 01 C9 01 2C 01 FB F4 4D 01 38 01 FB 01 FB 01 FB 01 FB 80 E9 01 FB 01 BC FF C7 01 FB 80 F2 01 FB 01 C1 01 FB 01 CE 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB ,01 D1 01 65 01 FB 01 69 01 FB FF 9C 01 FB 00 C2 01 FB 01 C1 01 FB 01 6D 02 22 01 FB 80 A5 01 BC 80 AD 00 C8 01 27 01 FB 01 FB 01 5D 01 61 01 6C 01 FB 01 46 01 FB 01 C4 01 FB 80 F7 04 8A 01 FB 0C 1B 04 1F 01 FB 04 F3 01 FB 01 78 01 FB 01 EC 01 FB 59 7D 01 FB 01 99 01 FB 02 70 80 9D 01 FB 80 98 01 FB 80 FB F4 4A 01 FB 01 FB 01 FB 01 FB 03 B7 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 80 EE 01 FB 01 9E 01 CA 01 FB 01 47 01 FB 81 2C 01 C9 01 2C 01 FB F4 4D 01 38 01 FB 01 FB 01 FB 01 FB 80 E9 01 FB 01 BC FF C7 01 FB 80 F2 01 FB 01 C1 01 FB 01 CE 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 01 FB 
10 57 00 00 00 06 01 04 00 00 00 64 ,10 57 00 00 00 CB 01 04 C8 01 D2 01 66 01 FC 01 6A 01 FC FF 9D 01 FC 00 C3 01 FC 01 C2 01 FC 01 6E 02 23 01 FC 80 A6 01 BD 80 AE 00 C9 01 28 01 FC 01 FC 01 5E 01 62 01 6D 01 FC 01 47 01 FC 01 C5 01 FC 80 F8 04 8B 01 FC 0C 1C 04 20 01 FC 04 F4 01 FC 01 79 01 FC 01 ED 01 FC 59 7E 01 FC 01 9A 01 FC 02 71 80 9E 01 FC 80 99 01 FC 80 FC F4 4B 01 FC 01 FC 01 FC 01 FC 03 B8 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 80 EF 01 FC 01 9F 01 CB 01 FC 01 48 01 FC 81 2D 01 CA 01 2D 01 FC F4 4E 01 39 01 FC 01 FC 01 FC 01 FC 80 EA 01 FC 01 BD FF C8 01 FC 80 F3 01 FC 01 C2 01 FC 01 CF 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC ,01 D2 01 66 01 FC 01 6A 01 FC FF 9D 01 FC 00 C3 01 FC 01 C2 01 FC 01 6E 02 23 01 FC 80 A6 01 BD 80 AE 00 C9 01 28 01 FC 01 FC 01 5E 01 62 01 6D 01 FC 01 47 01 FC 01 C5 01 FC 80 F8 04 8B 01 FC 0C 1C 04 20 01 FC 04 F4 01 FC 01 79 01 FC 01 ED 01 FC 59 7E 01 FC 01 9A 01 FC 02 71 80 9E 01 FC 80 99 01 FC 80 FC F4 4B 01 FC 01 FC 01 FC 01 FC 03 B8 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 80 EF 01 FC 01 9F 01 CB 01 FC 01 48 01 FC 81 2D 01 CA 01 2D 01 FC F4 4E 01 39 01 FC 01 FC 01 FC 01 FC 80 EA 01 FC 01 BD FF C8 01 FC 80 F3 01 FC 01 C2 01 FC 01 CF 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 01 FC 
10 58 00 00 00 06 01 04 00 00 00 64 ,10 58 00 00 00 CB 01 04 C8 01 D3 01 67 01 FD 01 6B 01 FD FF 9E 01 FD 00 C4 01 FD 01 C3 01 FD 01 6F 02 24 01 FD 80 A7 01 BE 80 AF 00 CA 01 29 01 FD 01 FD 01 5F 01 63 01 6E 01 FD 01 48 01 FD 01 C6 01 FD 80 F9 04 8C 01 FD 0C 1D 04 21 01 FD 04 F5 01 FD 01 7A 01 FD 01 EE 01 FD 59 7F 01 FD 01 9B 01 FD 02 72 80 9F 01 FD 80 9A 01 FD 80 FD F4 4C 01 FD 01 FD 01 FD 01 FD 03 B9 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 80 F0 01 FD 01 A0 01 CC 01 FD 01 49 01 FD 81 2E 01 CB 01 2E 01 FD F4 4F 01 3A 01 FD 01 FD 01 FD 01 FD 80 EB 01 FD 01 BE FF C9 01 FD 80 F4 01 FD 01 C3 01 FD 01 D0 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD ,01 D3 01 67 01 FD 01 6B 01 FD FF 9E 01 FD 00 C4 01 FD 01 C3 01 FD 01 6F 02 24 01 FD 80 A7 01 BE 80 AF 00 CA 01 29 01 FD 01 FD 01 5F 01 63 01 6E 01 FD 01 48 01 FD 01 C6 01 FD 80 F9 04 8C 01 FD 0C 1D 04 21 01 FD 04 F5 01 FD 01 7A 01 FD 01 EE 01 FD 59 7F 01 FD 01 9B 01 FD 02 72 80 9F 01 FD 80 9A 01 FD 80 FD F4 4C 01 FD 01 FD 01 FD 01 FD 03 B9 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 80 F0 01 FD 01 A0 01 CC 01 FD 01 49 01 FD 81 2E 01 CB 01 2E 01 FD F4 4F 01 3A 01 FD 01 FD 01 FD 01 FD 80 EB 01 FD 01 BE FF C9 01 FD 80 F4 01 FD 01 C3 01 FD 01 D0 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 01 FD 
10 59 00 00 00 06 01 04 00 00 00 64 ,10 59 00 00 00 CB 01 04 C8 01 D4 01 68 01 FE 01 6C 01 FE FF 9F 01 FE 00 C5 01 FE 01 C4 01 FE 01 70 02 25 01 FE 80 A8 01 BF 80 B0 00 CB 01 2A 01 FE 01 FE 01 60 01 64 01 6F 01 FE 01 49 01 FE 01 C7 01 FE 80 FA 04 8D 01 FE 0C 1E 04 22 01 FE 04 F6 01 FE 01 7B 01 FE 01 EF 01 FE 59 80 01 FE 01 9C 01 FE 02 73 80 A0 01 FE 80 9B 01 FE 80 FE F4 4D 01 FE 01 FE 01 FE 01 FE 03 BA 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 80 F1 01 FE 01 A1 01 CD 01 FE 01 4A 01 FE 81 2F 01 CC 01 2F 01 FE F4 50 01 3B 01 FE 01 FE 01 FE 01 FE 80 EC 01 FE 01 BF FF CA 01 FE 80 F5 01 FE 01 C4 01 FE 01 D1 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE ,01 D4 01 68 01 FE 01 6C 01 FE FF 9F 01 FE 00 C5 01 FE 01 C4 01 FE 01 70 02 25 01 FE 80 A8 01 BF 80 B0 00 CB 01 2A 01 FE 01 FE 01 60 01 64 01 6F 01 FE 01 49 01 FE 01 C7 01 FE 80 FA 04 8D 01 FE 0C 1E 04 22 01 FE 04 F6 01 FE 01 7B 01 FE 01 EF 01 FE 59 80 01 FE 01 9C 01 FE 02 73 80 A0 01 FE 80 9B 01 FE 80 FE F4 4D 01 FE 01 FE 01 FE 01 FE 03 BA 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 80 F1 01 FE 01 A1 01 CD 01 FE 01 4A 01 FE 81 2F 01 CC 01 2F 01 FE F4 50 01 3B 01 FE 01 FE 01 FE 01 FE 80 EC 01 FE 01 BF FF CA 01 FE 80 F5 01 FE 01 C4 01 FE 01 D1 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 01 FE 
10 5A 00 00 00 06 01 04 00 00 00 64 ,10 5A 00 00 00 CB 01 04 C8 01 D5 01 69 01 FF 01 6D 01 FF FF A0 01 FF 00 C6 01 FF 01 C5 01 FF 01 71 02 26 01 FF 80 A9 01 C0 80 B1 00 CC 01 2B 01 FF 01 FF 01 61 01 65 01 70 01 FF 01 4A 01 FF 01 C8 01 FF 80 FB 04 8E 01 FF 0C 1F 04 23 01 FF 04 F7 01 FF 01 7C 01 FF 01 F0 01 FF 59 81 01 FF 01 9D 01 FF 02 74 80 A1 01 FF 80 9C 01 FF 80 FF F4 4E 01 FF 01 FF 01 FF 01 FF 03 BB 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 80 F2 01 FF 01 A2 01 CE 01 FF 01 4B 01 FF 81 30 01 CD 01 30 01 FF F4 51 01 3C 01 FF 01 FF 01 FF 01 FF 80 ED 01 FF 01 C0 FF CB 01 FF 80 F6 01 FF 01 C5 01 FF 01 D2 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF ,01 D5 01 69 01 FF 01 6D 01 FF FF A0 01 FF 00 C6 01 FF 01 C5 01 FF 01 71 02 26 01 FF 80 A9 01 C0 80 B1 00 CC 01 2B 01 FF 01 FF 01 61 01 65 01 70 01 FF 01 4A 01 FF 01 C8 01 FF 80 FB 04 8E 01 FF 0C 1F 04 23 01 FF 04 F7 01 FF 01 7C 01 FF 01 F0 01 FF 59 81 01 FF 01 9D 01 FF 02 74 80 A1 01 FF 80 9C 01 FF 80 FF F4 4E 01 FF 01 FF 01 FF 01 FF 03 BB 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 80 F2 01 FF 01 A2 01 CE 01 FF 01 4B 01 FF 81 30 01 CD 01 30 01 FF F4 51 01 3C 01 FF 01 FF 01 FF 01 FF 80 ED 01 FF 01 C0 FF CB 01 FF 80 F6 01 FF 01 C5 01 FF 01 D2 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 01 FF 
10 5B 00 00 00 06 01 04 00 00 00 64 ,10 5B 00 00 00 CB 01 04 C8 01 D6 01 6A 02 00 01 6E 02 00 FF A1 02 00 00 C7 02 00 01 C6 02 00 01 72 02 27 02 00 80 AA 01 C1 80 B2 00 CD 01 2C 02 00 02 00 01 62 01 66 01 71 02 00 01 4B 02 00 01 C9 02 00 80 FC 04 8F 02 00 0C 20 04 24 02 00 04 F8 02 00 01 7D 02 00 01 F1 02 00 59 82 02 00 01 9E 02 00 02 75 80 A2 02 00 80 9D 02 00 81 00 F4 4F 02 00 02 00 02 00 02 00 03 BC 02 00 02 00 02 00 02 00 02 00 02 00 02 00 80 F3 02 00 01 A3 01 CF 02 00 01 4C 02 00 81 31 01 CE 01 31 02 00 F4 52 01 3D 02 00 02 00 02 00 02 00 80 EE 02 00 01 C1 FF CC 02 00 80 F7 02 00 01 C6 02 00 01 D3 02 00 02 00 02 00 02 00 02 00 02 00 02 00 02 00 02 00 ,01 D6 01 6A 02 00 01 6E 02 00 FF A1 02 00 00 C7 02 00 01 C6 02 00 01 72 02 27 02 00 80 AA 01 C1 80 B2 00 CD 01 2C 02 00 02 00 01 62 01 66 01 71 02 00 01 4B 02 00 01 C9 02 00 80 FC 04 8F 02 00 0C 20 04 24 02 00 04 F8 02 00 01 7D 02 00 01 F1 02 00 59 82 02 00 01 9E 02 00 02 75 80 A2 02 00 80 9D 02 00 81 00 F4 4F 02 00 02 00 02 00 02 00 03 BC 02 00 02 00 02 00 02 00 02 00 02 00 02 00 80 F3 02 00 01 A3 01 CF 02 00 01 4C 02 00 81 31 01 CE 01 31 02 00 F4 52 01 3D 02 00 02 00 02 00 02 00 80 EE 02 00 01 C1 FF CC 02 00 80 F7 02 00 01 C6 02 00 01 D3 02 00 02 00 02 00 02 00 02 00 02 00 02 00 02 00 02 00 
10 5C 00 00 00 06 01 04 00 00 00 64 ,10 5C 00 00 00 CB 01 04 C8 01 D7 01 6B 02 01 01 6F 02 01 FF A2 02 01 00 C8 02 01 01 C7 02 01 01 73 02 28 02 01 80 AB 01 C2 80 B3 00 CE 01 2D 02 01 02 01 01 63 01 67 01 72 02 01 01 4C 02 01 01 CA 02 01 80 FD 04 90 02 01 0C 21 04 25 02 01 04 F9 02 01 01 7E 02 01 01 F2 02 01 59 83 02 01 01 9F 02 01 02 76 80 A3 02 01 80 9E 02 01 81 01 F4 50 02 01 02 01 02 01 02 01 03 BD 02 01 02 01 02 01 02 01 02 01 02 01 02 01 80 F4 02 01 01 A4 01 D0 02 01 01 4D 02 01 81 32 01 CF 01 32 02 01 F4 53 01 3E 02 01 02 01 02 01 02 01 80 EF 02 01 01 C2 FF CD 02 01 80 F8 02 01 01 C7 02 01 01 D4 02 01 02 01 02 01 02 01 02 01 02 01 02 01 02 01 02 01 ,01 D7 01 6B 02 01 01 6F 02 01 FF A2 02 01 00 C8 02 01 01 C7 02 01 01 73 02 28 02 01 80 AB 01 C2 80 B3 00 CE 01 2D 02 01 02 01 01 63 01 67 01 72 02 01 01 4C 02 01 01 CA 02 01 80 FD 04 90 02 01 0C 21 04 25 02 01 04 F9 02 01 01 7E 02 01 01 F2 02 01 59 83 02 01 01 9F 02 01 02 76 80 A3 02 01 80 9E 02 01 81 01 F4 50 02 01 02 01 02 01 02 01 03 BD 02 01 02 01 02 01 02 01 02 01 02 01 02 01 80 F4 02 01 01 A4 01 D0 02 01 01 4D 02 01 81 32 01 CF 01 32 02 01 F4 53 01 3E 02 01 02 01 02 01 02 01 80 EF 02 01 01 C2 FF CD 02 01 80 F8 02 01 01 C7 02 01 01 D4 02 01 02 01 02 01 02 01 02 01 02 01 02 01 02 01 02 01 
10 5D 00 00 00 06 01 04 00 00 00 64 ,10 5D 00 00 00 CB 01 04 C8 01 D8 01 6C 02 02 01 70 02 02 FF A3 02 02 00 C9 02 02 01 C8 02 02 01 74 02 29 02 02 80 AC 01 C3 80 B4 00 CF 01 2E 02 02 02 02 01 64 01 68 01 73 02 02 01 4D 02 02 01 CB 02 02 80 FE 04 91 02 02 0C 22 04 26 02 02 04 FA 02 02 01 7F 02 02 01 F3 02 02 59 84 02 02 01 A0 02 02 02 77 80 A4 02 02 80 9F 02 02 81 02 F4 51 02 02 02 02 02 02 02 02 03 BE 02 02 02 02 02 02 02 02 02 02 02 02 02 02 80 F5 02 02 01 A5 01 D1 02 02 01 4E 02 02 81 33 01 D0 01 33 02 02 F4 54 01 3F 02 02 02 02 02 02 02 02 80 F0 02 02 01 C3 FF CE 02 02 80 F9 02 02 01 C8 02 02 01 D5 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 ,01 D8 01 6C 02 02 01 70 02 02 FF A3 02 02 00 C9 02 02 01 C8 02 02 01 74 02 29 02 02 80 AC 01 C3 80 B4 00 CF 01 2E 02 02 02 02 01 64 01 68 01 73 02 02 01 4D 02 02 01 CB 02 02 80 FE 04 91 02 02 0C 22 04 26 02 02 04 FA 02 02 01 7F 02 02 01 F3 02 02 59 84 02 02 01 A0 02 02 02 77 80 A4 02 02 80 9F 02 02 81 02 F4 51 02 02 02 02 02 02 02 02 03 BE 02 02 02 02 02 02 02 02 02 02 02 02 02 02 80 F5 02 02 01 A5 01 D1 02 02 01 4E 02 02 81 33 01 D0 01 33 02 02 F4 54 01 3F 02 02 02 02 02 02 02 02 80 F0 02 02 01 C3 FF CE 02 02 80 F9 02 02 01 C8 02 02 01 D5 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 02 
10 5E 00 00 00 06 01 04 00 00 00 64 ,10 5E 00 00 00 CB 01 04 C8 01 D9 01 6D 02 03 01 71 02 03 FF A4 02 03 00 CA 02 03 01 C9 02 03 01 75 02 2A 02 03 80 AD 01 C4 80 B5 00 D0 01 2F 02 03 02 03 01 65 01 69 01 74 02 03 01 4E 02 03 01 CC 02 03 80 FF 04 92 02 03 0C 23 04 27 02 03 04 FB 02 03 01 80 02 03 01 F4 02 03 59 85 02 03 01 A1 02 03 02 78 80 A5 02 03 80 A0 02 03 81 03 F4 52 02 03 02 03 02 03 02 03 03 BF 02 03 02 03 02 03 02 03 02 03 02 03 02 03 80 F6 02 03 01 A6 01 D2 02 03 01 4F 02 03 81 34 01 D1 01 34 02 03 F4 55 01 40 02 03 02 03 02 03 02 03 80 F1 02 03 01 C4 FF CF 02 03 80 FA 02 03 01 C9 02 03 01 D6 02 03 02 03 02 03 02 03 02 03 02 03 02 03 02 03 02 03 ,01 D9 01 6D 02 03 01 71 02 03 FF A4 02 03 00 CA 02 03 01 C9 02 03 01 75 02 2A 02 03 80 AD 01 C4 80 B5 00 D0 01 2F 02 03 02 03 01 65 01 69 01 74 02 03 01 4E 02 03 01 CC 02 03 80 FF 04 92 02 03 0C 23 04 27 02 03 04 FB 02 03 01 80 02 03 01 F4 02 03 59 85 02 03 01 A1 02 03 02 78 80 A5 02 03 80 A0 02 03 81 03 F4 52 02 03 02 03 02 03 02 03 03 BF 02 03 02 03 02 03 02 03 02 03 02 03 02 03 80 F6 02 03 01 A6 01 D2 02 03 01 4F 02 03 81 34 01 D1 01 34 02 03 F4 55 01 40 02 03 02 03 02 03 02 03 80 F1 02 03 01 C4 FF CF 02 03 80 FA 02 03 01 C9 02 03 01 D6 02 03 02 03 02 03 02 03 02 03 02 03 02 03 02 03 02 03 
10 5F 00 00 00 06 01 04 00 00 00 64 ,10 5F 00 00 00 CB 01 04 C8 01 DA 01 6E 02 04 01 72 02 04 FF A5 02 04 00 CB 02 04 01 CA 02 04 01 76 02 2B 02 04 80 AE 01 C5 80 B6 00 D1 01 30 02 04 02 04 01 66 01 6A 01 75 02 04 01 4F 02 04 01 CD 02 04 81 00 04 93 02 04 0C 24 04 28 02 04 04 FC 02 04 01 81 02 04 01 F5 02 04 59 86 02 04 01 A2 02 04 02 79 80 A6 02 04 80 A1 02 04 81 04 F4 53 02 04 02 04 02 04 02 04 03 C0 02 04 02 04 02 04 02 04 02 04 02 04 02 04 80 F7 02 04 01 A7 01 D3 02 04 01 50 02 04 81 35 01 D2 01 35 02 04 F4 56 01 41 02 04 02 04 02 04 02 04 80 F2 02 04 01 C5 FF D0 02 04 80 FB 02 04 01 CA 02 04 01 D7 02 04 02 04 02 04 02 04 02 04 02 04 02 04 02 04 02 04 ,01 DA 01 6E 02 04 01 72 02 04 FF A5 02 04 00 CB 02 04 01 CA 02 04 01 76 02 2B 02 04 80 AE 01 C5 80 B6 00 D1 01 30 02 04 02 04 01 66 01 6A 01 75 02 04 01 4F 02 04 01 CD 02 04 81 00 04 93 02 04 0C 24 04 28 02 04 04 FC 02 04 01 81 02 04 01 F5 02 04 59 86 02 04 01 A2 02 04 02 79 80 A6 02 04 80 A1 02 04 81 04 F4 53 02 04 02 04 02 04 02 04 03 C0 02 04 02 04 02 04 02 04 02 04 02 04 02 04 80 F7 02 04 01 A7 01 D3 02 04 01 50 02 04 81 35 01 D2 01 35 02 04 F4 56 01 41 02 04 02 04 02 04 02 04 80 F2 02 04 01 C5 FF D0 02 04 80 FB 02 04 01 CA 02 04 01 D7 02 04 02 04 02 04 02 04 02 04 02 04 02 04 02 04 02 04 
10 60 00 00 00 06 01 04 00 00 00 64 ,10 60 00 00 00 CB 01 04 C8 01 DB 01 6F 02 05 01 73 02 05 FF A6 02 05 00 CC 02 05 01 CB 02 05 01 77 02 2C 02 05 80 AF 01 C6 80 B7 00 D2 01 31 02 05 02 05 01 67 01 6B 01 76 02 05 01 50 02 05 01 CE 02 05 81 01 04 94 02 05 0C 25 04 29 02 05 04 FD 02 05 01 82 02 05 01 F6 02 05 59 87 02 05 01 A3 02 05 02 7A 80 A7 02 05 80 A2 02 05 81 05 F4 54 02 05 02 05 02 05 02 05 03 C1 02 05 02 05 02 05 02 05 02 05 02 05 02 05 80 F8 02 05 01 A8 01 D4 02 05 01 51 02 05 81 36 01 D3 01 36 02 05 F4 57 01 42 02 05 02 05 02 05 02 05 80 F3 02 05 01 C6 FF D1 02 05 80 FC 02 05 01 CB 02 05 01 D8 02 05 02 05 02 05 02 05 02 05 02 05 02 05 02 05 02 05 ,01 DB 01 6F 02 05 01 73 02 05 FF A6 02 05 00 CC 02 05 01 CB 02 05 01 77 02 2C 02 05 80 AF 01 C6 80 B7 00 D2 01 31 02 05 02 05 01 67 01 6B 01 76 02 05 01 50 02 05 01 CE 02 05 81 01 04 94 02 05 0C 25 04 29 02 05 04 FD 02 05 01 82 02 05 01 F6 02 05 59 87 02 05 01 A3 02 05 02 7A 80 A7 02 05 80 A2 02 05 81 05 F4 54 02 05 02 05 02 05 02 05 03 C1 02 05 02 05 02 05 02 05 02 05 02 05 02 05 80 F8 02 05 01 A8 01 D4 02 05 01 51 02 05 81 36 01 D3 01 36 02 05 F4 57 01 42 02 05 02 05 02 05 02 05 80 F3 02 05 01 C6 FF D1 02 05 80 FC 02 05 01 CB 02 05 01 D8 02 05 02 05 02 05 02 05 02 05 02 05 02 05 02 05 02 05 
10 61 00 00 00 06 01 04 00 00 00 64 ,10 61 00 00 00 CB 01 04 C8 01 DC 01 70 02 06 01 74 02 06 FF A7 02 06 00 CD 02 06 01 CC 02 06 01 78 02 2D 02 06 80 B0 01 C7 80 B8 00 D3 01 32 02 06 02 06 01 68 01 6C 01 77 02 06 01 51 02 06 01 CF 02 06 81 02 04 95 02 06 0C 26 04 2A 02 06 04 FE 02 06 01 83 02 06 01 F7 02 06 59 88 02 06 01 A4 02 06 02 7B 80 A8 02 06 80 A3 02 06 81 06 F4 55 02 06 02 06 02 06 02 06 03 C2 02 06 02 06 02 06 02 06 02 06 02 06 02 06 80 F9 02 06 01 A9 01 D5 02 06 01 52 02 06 81 37 01 D4 01 37 02 06 F4 58 01 43 02 06 02 06 02 06 02 06 80 F4 02 06 01 C7 FF D2 02 06 80 FD 02 06 01 CC 02 06 01 D9 02 06 02 06 02 06 02 06 02 06 02 06 02 06 02 06 02 06 ,01 DC 01 70 02 06 01 74 02 06 FF A7 02 06 00 CD 02 06 01 CC 02 06 01 78 02 2D 02 06 80 B0 01 C7 80 B8 00 D3 01 32 02 06 02 06 01 68 01 6C 01 77 02 06 01 51 02 06 01 CF 02 06 81 02 04 95 02 06 0C 26 04 2A 02 06 04 FE 02 06 01 83 02 06 01 F7 02 06 59 88 02 06 01 A4 02 06 02 7B 80 A8 02 06 80 A3 02 06 81 06 F4 55 02 06 02 06 02 06 02 06 03 C2 02 06 02 06 02 06 02 06 02 06 02 06 02 06 80 F9 02 06 01 A9 01 D5 02 06 01 52 02 06 81 37 01 D4 01 37 02 06 F4 58 01 43 02 06 02 06 02 06 02 06 80 F4 02 06 01 C7 FF D2 02 06 80 FD 02 06 01 CC 02 06 01 D9 02 06 02 06 02 06 02 06 02 06 02 06 02 06 02 06 02 06 
