request,response,result
0E 94 00 00 00 06 01 02 00 00 00 64 ,0E 94 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 95 00 00 00 06 01 02 00 00 00 64 ,0E 95 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E 96 00 00 00 06 01 02 00 00 00 64 ,0E 96 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 97 00 00 00 06 01 02 00 00 00 64 ,0E 97 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E 98 00 00 00 06 01 02 00 00 00 64 ,0E 98 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 99 00 00 00 06 01 02 00 00 00 64 ,0E 99 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E 9A 00 00 00 06 01 02 00 00 00 64 ,0E 9A 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 9B 00 00 00 06 01 02 00 00 00 64 ,0E 9B 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E 9C 00 00 00 06 01 02 00 00 00 64 ,0E 9C 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 9D 00 00 00 06 01 02 00 00 00 64 ,0E 9D 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E 9E 00 00 00 06 01 02 00 00 00 64 ,0E 9E 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E 9F 00 00 00 06 01 02 00 00 00 64 ,0E 9F 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E A0 00 00 00 06 01 02 00 00 00 64 ,0E A0 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E A1 00 00 00 06 01 02 00 00 00 64 ,0E A1 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E A2 00 00 00 06 01 02 00 00 00 64 ,0E A2 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E A3 00 00 00 06 01 02 00 00 00 64 ,0E A3 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E A4 00 00 00 06 01 02 00 00 00 64 ,0E A4 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E A5 00 00 00 06 01 02 00 00 00 64 ,0E A5 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E A6 00 00 00 06 01 02 00 00 00 64 ,0E A6 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E A7 00 00 00 06 01 02 00 00 00 64 ,0E A7 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E A8 00 00 00 06 01 02 00 00 00 64 ,0E A8 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E A9 00 00 00 06 01 02 00 00 00 64 ,0E A9 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E AA 00 00 00 06 01 02 00 00 00 64 ,0E AA 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
0E AB 00 00 00 06 01 02 00 00 00 64 ,0E AB 00 00 00 10 01 02 0D 9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01 ,9F 0E 3F 37 0D 3A 89 2A D8 34 A8 8F 01
0E AC 00 00 00 06 01 02 00 00 00 64 ,0E AC 00 00 00 10 01 02 0D 70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E ,70 F1 C0 C8 F2 C5 76 D5 27 CB 57 70 0E
